MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	ZIV_synapse	ZIV_full	BIESMANN_2014	FILIOU	CHANG.2015	DAHLHAUS.2011	DISTLER_2014	KOHANSAL.NODEHI_2016	HEO_2018	ALFIERI_2017	GONZALEZ_LOZANO_2016	LIU_2014
80285	Parp9	83666	PARP9	0	1	0	0	0	0	0	0	0	0	0	0
101437	Dhx32	55760	DHX32	0	1	0	0	0	0	0	0	0	0	0	0
78914	Nadsyn1	55191	NADSYN1	0	1	0	0	0	0	0	0	0	0	0	0
246730	Oas1a	4938	OAS1	0	1	0	0	0	0	0	0	0	0	0	0
269693	Ccdc60	160777	CCDC60	0	1	0	0	0	0	0	0	0	0	0	0
56305	Pitpnb	23760	PITPNB	0	1	0	0	1	0	0	1	1	0	0	0
69089	Oxa1l	5018	OXA1L	0	1	0	0	0	0	0	1	1	0	0	0
19188	Psme2	5721	PSME2	0	1	0	0	0	0	0	1	0	0	0	0
56758	Mbnl1	4154	MBNL1	0	1	0	0	0	0	0	0	0	0	0	0
69146	Gsdmd	79792	GSDMD	0	1	0	0	0	0	0	0	0	0	0	0
16408	Itgal	3683	ITGAL	0	1	0	0	0	0	0	0	0	0	0	0
80861	Dhx58	79132	DHX58	0	1	0	0	0	0	0	0	0	0	0	0
217718	Nek9	91754	NEK9	0	1	0	0	0	0	0	0	0	0	0	0
98363	Efhd1	80303	EFHD1	0	1	0	0	0	0	0	1	0	0	0	0
71584	Gdpd2	54857	GDPD2	0	1	0	0	0	0	0	1	0	0	0	0
18230	Nxn	64359	NXN	0	1	0	0	0	0	0	0	0	0	0	0
67217	L3hypdh	112849	L3HYPDH	0	1	0	0	0	0	0	0	0	0	0	0
16565	Kif21b	23046	KIF21B	0	1	0	0	0	0	1	1	0	0	1	0
71389	Chd6	84181	CHD6	0	1	0	0	0	0	0	0	0	0	0	0
58231	Stk4	6789	STK4	0	1	0	0	0	0	0	0	0	0	0	0
67432	Hoga1	112817	HOGA1	0	1	0	0	0	0	0	1	0	0	0	0
18139	Zfml	27332	ZNF638	0	1	0	0	0	0	0	0	0	0	0	0
101994	Champ1	283489	CHAMP1	0	1	0	0	0	0	0	0	0	0	0	0
18572	Pdcd11	22984	PDCD11	0	1	0	0	0	0	1	0	0	0	0	0
21354	Tap1	6890	TAP1	0	1	0	0	0	0	0	0	0	0	0	0
229898	Gbp5	115362	GBP5	0	1	0	0	0	0	0	0	0	0	0	0
12328	Caml	819	CAMLG	0	1	0	1	0	0	0	1	0	0	0	0
15191	Hdgf	3068	HDGF	0	1	0	1	0	0	1	0	1	0	0	0
67628	Anp32b	10541	ANP32B	0	1	0	1	0	0	1	1	0	0	0	0
68767	Wash	100287171	WASH1	0	1	0	0	0	0	0	1	0	0	0	0
70556	Slc25a33	84275	SLC25A33	0	1	0	0	0	0	0	1	0	0	0	0
213484	Nudt18	79873	NUDT18	0	1	0	0	0	0	0	0	0	0	0	0
98758	Hnrnpf	3185	HNRNPF	0	1	0	0	0	0	1	1	0	0	0	0
68801	Elovl5	60481	ELOVL5	0	1	0	0	0	0	0	0	0	0	0	0
170736	Parvb	29780	PARVB	0	1	0	0	0	0	0	1	0	0	0	0
107242	AI837181	83638	C11orf68	0	1	0	0	0	0	1	1	0	0	0	0
29877	Hdgfrp3	50810	HDGFRP3	0	1	0	0	0	0	1	0	0	0	0	0
76257	Slc38a3	10991	SLC38A3	0	1	0	1	0	1	1	1	1	0	1	0
67811	Poldip2	26073	POLDIP2	0	1	0	0	0	0	1	0	1	0	0	0
230125	Slc25a51	92014	SLC25A51	0	1	0	0	0	0	1	1	1	0	1	0
102595	Plekho2	80301	PLEKHO2	0	1	0	1	1	0	0	1	0	0	0	0
68401	G6pc3	92579	G6PC3	0	1	0	0	0	0	0	1	0	0	0	0
70153	2210016F16Rik	84267	C9orf64	0	1	0	0	0	0	0	1	0	0	0	0
74148	Cluh	23277	CLUH	0	1	0	1	1	0	1	1	0	0	0	1
100043597	Srcap	10847	SRCAP	0	1	0	0	0	0	0	0	0	0	0	0
223697	Sun2	25777	SUN2	0	1	0	0	0	0	1	0	0	0	0	0
74347	Tldc1	57707	TLDC1	0	1	0	0	1	0	0	1	0	0	0	0
242377	Pm20d2	135293	PM20D2	0	1	0	0	0	0	0	0	0	0	0	0
547253	Parp14	54625	PARP14	0	1	0	0	0	0	1	0	0	0	0	0
NA	NA	293	SLC25A6	0	1	0	0	1	0	0	0	0	0	0	0
210145	Irgc1	56269	IRGC	0	1	0	0	0	0	0	0	0	0	0	0
13618	Ednrb	1910	EDNRB	0	1	0	0	0	0	0	0	0	0	0	0
59126	Nek6	10783	NEK6	0	1	0	0	0	0	0	0	0	0	0	0
106557	Ldhal6b	92483	LDHAL6B	0	1	0	0	0	0	0	0	0	0	0	0
15452	Hprt	3251	HPRT1	0	1	1	1	1	0	1	1	1	0	0	1
66368	Rtca	8634	RTCA	0	1	0	0	1	0	0	1	0	0	0	0
74580	Pyroxd2	84795	PYROXD2	0	1	0	0	0	0	0	1	0	0	0	0
66092	Ghitm	27069	GHITM	0	1	0	0	0	0	0	1	1	0	0	0
68278	Ddx39	10212	DDX39A	0	1	0	0	0	0	0	1	0	0	0	0
12229	Btk	695	BTK	0	1	0	0	0	0	0	0	0	0	0	0
71670	Acy3	91703	ACY3	0	1	0	0	0	0	0	1	0	0	0	0
19826	Rnps1	10921	RNPS1	0	1	0	0	0	0	1	0	0	0	0	0
16650	Kpna6	23633	KPNA6	0	1	0	1	0	0	1	1	0	0	0	0
75475	Oplah	26873	OPLAH	0	1	0	1	0	0	0	1	0	0	1	0
227696	Phyhd1	254295	PHYHD1	0	1	0	1	0	0	0	0	0	0	0	0
52331	Stbd1	8987	STBD1	0	1	0	0	0	0	0	0	0	0	0	0
434437	Amt	275	AMT	0	1	0	0	0	0	0	1	0	0	0	0
77254	Yif1b	90522	YIF1B	0	1	0	0	0	0	0	1	0	0	0	0
78923	Chsy3	337876	CHSY3	0	1	0	0	0	0	0	0	0	0	0	0
74919	Slc35f6	54978	SLC35F6	0	1	0	0	0	0	0	1	0	0	0	0
71517	9030624J02Rik	57020	C16orf62	0	1	0	1	0	0	0	1	0	0	0	0
16649	Kpna4	3840	KPNA4	0	1	0	1	1	0	1	1	0	0	0	0
13121	Cyp51	1595	CYP51A1	0	1	0	1	0	0	1	1	1	0	1	0
14872	Gstt2	2953	GSTT2	0	1	0	0	0	0	0	1	0	0	0	0
15529	Sdc2	6383	SDC2	0	1	0	0	0	0	0	0	0	0	0	0
20815	Srpk1	6732	SRPK1	0	1	0	1	0	0	0	0	0	0	0	0
93706	Pcdhgc3	5098	PCDHGC3	0	1	0	1	0	0	0	0	0	0	0	0
51886	Fubp1	8880	FUBP1	0	1	0	0	0	0	1	1	0	0	0	1
12111	Bgn	633	BGN	0	1	0	0	0	0	0	0	0	0	0	0
23923	Aadat	51166	AADAT	0	1	0	0	0	0	0	0	0	0	0	0
94284	Ugt1a6a	54578	UGT1A6	0	1	0	0	0	0	0	0	0	0	0	0
14865	Gstm4	2948	GSTM4	0	1	0	0	0	0	0	1	0	0	0	0
230806	Aim1l	55057	AIM1L	0	1	0	0	0	0	0	0	0	0	0	0
224171	C330027C09Rik	57650	KIAA1524	0	1	0	0	0	0	1	0	0	0	0	0
12018	Bak1	578	BAK1	0	1	0	0	0	0	0	1	0	0	0	0
66067	Gtpbp8	29083	GTPBP8	0	1	0	0	0	0	0	0	0	0	0	0
14862	Gstm1	2944	GSTM1	0	1	0	1	0	0	1	1	1	0	1	1
NA	NA	8623	ASMTL	0	1	0	0	0	0	0	0	0	0	0	0
64143	Ralb	5899	RALB	0	1	0	0	0	0	1	1	1	0	0	0
381101	Dnph1	10591	DNPH1	0	1	0	0	0	0	0	1	0	0	0	0
18150	Npm3	10360	NPM3	0	1	0	0	0	0	0	0	0	0	0	0
226421	5430435G22Rik	338382	RAB7B	0	1	0	0	0	0	0	0	0	0	0	0
20646	Snrpn	6638	SNRPN	0	1	0	0	0	0	0	0	0	0	0	0
66302	Rmdn1	51115	RMDN1	0	1	0	1	0	0	1	1	1	0	1	0
13361	Dhfr	1719	DHFR	0	1	0	0	0	0	0	0	0	0	0	0
16912	Psmb9	5698	PSMB9	0	1	0	0	0	0	0	0	0	0	0	0
215449	Rap1b	5908	RAP1B	0	1	0	1	0	0	1	1	1	0	1	0
11853	Rhoc	389	RHOC	0	1	0	0	0	0	1	1	0	0	0	0
67669	l7Rn6	51501	C11orf73	0	1	0	0	0	0	0	0	0	0	0	0
13036	Ctsh	1512	CTSH	0	1	0	0	0	0	0	0	0	0	0	0
20130	Rras	6237	RRAS	0	1	0	1	0	0	0	1	0	0	0	0
70152	Mettl7a1	25840	METTL7A	0	1	0	1	0	0	0	1	0	0	0	0
11783	Apaf1	317	APAF1	0	1	0	0	0	0	1	0	0	0	0	0
71878	Fam83d	81610	FAM83D	0	1	0	0	0	0	0	0	0	0	0	0
675912	Gm13377	56952	PRTFDC1	0	1	0	0	0	0	0	1	0	0	0	0
54486	Hpgds	27306	HPGDS	0	1	0	0	0	0	0	0	0	0	0	0
NA	NA	650655	ABCA17P	0	1	0	0	0	0	0	0	0	0	0	0
69104	05-Mar	54708	05-Mar	0	1	0	0	0	0	1	1	0	0	0	0
217449	Trappc12	51112	TRAPPC12	0	1	0	1	0	0	1	1	0	0	0	0
56382	Rab9	9367	RAB9A	0	1	0	0	0	0	1	1	1	0	0	0
71966	Nkiras2	28511	NKIRAS2	0	1	0	0	1	0	0	1	0	0	0	0
76338	Rab2b	84932	RAB2B	0	1	0	0	0	0	1	1	1	0	0	0
66397	Sar1b	51128	SAR1B	0	1	0	0	0	0	0	1	0	0	0	0
22324	Vav1	7409	VAV1	0	1	0	0	0	0	0	0	0	0	0	0
14137	Fdft1	2222	FDFT1	0	1	0	0	0	0	0	1	0	0	0	0
12514	Cd68	968	CD68	0	1	0	0	0	0	0	0	0	0	0	0
66911	Nudt16l1	84309	NUDT16L1	0	1	0	0	0	0	0	1	0	0	0	0
NA	NA	3107	HLA-C	0	1	0	0	0	0	0	0	0	0	0	0
52040	Ppp1r10	5514	PPP1R10	0	1	0	0	0	0	0	0	0	0	0	0
NA	NA	79966	SCD5	0	1	0	0	0	0	0	0	0	0	0	0
18822	Plod1	5351	PLOD1	0	1	0	0	0	0	0	0	0	0	0	0
11846	Arg1	383	ARG1	0	0	0	1	0	0	0	0	0	0	0	1
140494	Atp6v0a4	50617	ATP6V0A4	0	0	0	0	0	1	1	0	0	0	0	0
52163	Camk1	8536	CAMK1	0	0	0	1	1	0	0	1	0	0	0	0
320865	Cdh18	1016	CDH18	0	0	0	1	0	0	0	1	0	0	0	0
66871	Cpne8	144402	CPNE8	0	0	0	1	1	0	1	1	0	0	1	0
21648	Dynlt1b	6993	DYNLT1	0	0	0	0	1	0	0	0	0	0	0	0
NA	NA	3493	IGHA1	0	0	0	0	1	0	0	0	0	0	0	0
18548	Pcsk1	5122	PCSK1	0	0	0	0	1	0	0	0	0	0	0	0
19057	Ppp3cc	5533	PPP3CC	0	0	0	1	0	0	1	1	0	0	0	0
56715	Rabgef1	27342	RABGEF1	0	0	0	1	0	0	0	1	0	0	0	0
104245	Slc6a5	9152	SLC6A5	0	0	0	1	0	0	0	0	0	0	0	0
19241	Tmsb4x	7114	TMSB4X	0	0	0	0	1	1	1	1	0	0	0	0
109672	Cyb5a	1528	CYB5A	0	0	1	1	0	0	1	1	1	0	1	0
621837	Gm6265	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
17719	mt-Nd4	4538	ND4	0	0	1	1	0	0	1	1	0	0	0	1
234678	D230025D16Rik	80262	C16orf70	0	0	1	1	1	0	0	1	0	0	0	0
11843	Arf4	378	ARF4	0	0	1	0	1	0	0	1	0	0	0	0
100041230	Hist1h4m	8360	HIST1H4D	0	0	1	0	0	0	0	0	0	0	0	0
14070	F8a	8263	F8A1	0	0	1	0	0	0	0	1	0	0	1	0
100043022	Gm9774	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
11522	Adh1	126	ADH1C	0	0	0	1	0	0	0	0	0	0	0	0
56043	Akr1e1	83592	AKR1E2	0	0	0	1	0	0	0	1	0	0	0	0
56847	Aldh1a3	220	ALDH1A3	0	0	0	1	0	0	0	0	0	0	0	0
26358	Aldh1a7	NA	NA	0	0	0	1	0	0	1	0	0	0	0	0
230163	Aldob	229	ALDOB	0	0	0	1	0	0	1	0	0	0	0	0
11732	Ank	56172	ANKH	0	0	0	1	0	0	0	0	0	0	0	0
242553	Kank4	163782	KANK4	0	0	0	1	0	0	0	0	0	0	0	0
268301	Sowahc	65124	SOWAHC	0	0	0	1	0	0	0	0	0	0	0	0
76688	Arfrp1	10139	ARFRP1	0	0	0	1	0	0	1	0	0	0	0	0
59046	Arpp19	10776	ARPP19	0	0	0	1	0	0	0	1	0	0	1	0
216869	Arrb2	409	ARRB2	0	0	0	1	0	0	0	0	0	0	0	0
217370	BC017643	79415	C17orf62	0	0	0	1	0	0	0	1	0	0	0	0
192976	Lrrc75a	388341	LRRC75A	0	0	0	1	0	0	0	0	0	0	0	0
54399	Bet1l	51272	BET1L	0	0	0	1	0	0	0	0	0	0	0	0
12116	Bhmt	635	BHMT	0	0	0	1	0	0	0	0	0	0	0	0
12121	Bicd1	636	BICD1	0	0	0	1	0	0	0	0	0	0	0	0
12310	Calca	796	CALCA	0	0	0	1	0	0	0	0	0	0	0	0
54598	Calcrl	10203	CALCRL	0	0	0	1	0	0	0	0	0	0	0	0
80733	Car15	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
27220	Cartpt	9607	CARTPT	0	0	0	1	0	0	0	0	0	0	0	0
72170	Chchd4	131474	CHCHD4	0	0	0	1	0	0	1	1	0	0	0	0
68185	Coa4	51287	COA4	0	0	0	1	0	0	0	1	0	0	0	0
12715	Ckm	1158	CKM	0	0	0	1	0	0	1	1	0	0	0	1
12727	Clcn4-2	1183	CLCN4	0	0	0	1	0	0	1	1	0	0	1	0
58187	Cldn10	9071	CLDN10	0	0	0	1	0	0	1	0	0	0	0	0
266692	Cpne1	8904	CPNE1	0	0	0	1	1	0	1	0	0	0	1	0
227231	Cps1	1373	CPS1	0	0	0	1	0	0	1	0	0	0	0	0
54394	Crlf3	51379	CRLF3	0	0	0	1	0	0	0	0	0	0	0	0
13039	Ctsl	1514	CTSL	0	0	0	1	0	0	0	1	0	0	0	0
56448	Cyp2d22	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
74519	Cyp2j9	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
213491	Szrd1	26099	SZRD1	0	0	0	1	0	0	0	0	0	0	0	0
102323	Dcun1d2	55208	DCUN1D2	0	0	0	1	0	0	0	1	0	0	0	0
64451	Dip2a	23181	DIP2A	0	0	0	1	0	0	1	1	0	0	0	0
56087	Dnah10	196385	DNAH10	0	0	0	1	0	0	0	0	0	0	0	0
320615	Dopey1	23033	DOPEY1	0	0	0	1	0	0	1	1	0	0	0	0
216818	Gm4802	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
240853	Gm4953	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
101154638	Gm5121	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
432865	Rps12-ps2	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
100039214	Gm16374	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
433594	Gm5537	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
434860	Gm5644	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
545121	Gm5805	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
545878	Gm5884	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
100041204	Gm3200	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
620772	Gm6180	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
622268	Gm6304	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
622339	Gm6316	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
627624	Gm6776	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
627889	Gm6807	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
629383	Gm6969	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
640703	Gm7308	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
665646	Gm7729	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
667952	Gm8894	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
55960	Ebag9	9166	EBAG9	0	0	0	1	0	0	0	0	0	0	0	0
214150	Ago3	192669	AGO3	0	0	0	1	0	0	0	0	0	0	0	0
13837	Epha3	2042	EPHA3	0	0	0	1	0	0	1	0	0	0	0	0
13844	Ephb2	2048	EPHB2	0	0	0	1	1	0	1	1	1	0	1	0
13884	Ces1c	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
16456	F11r	50848	F11R	0	0	0	1	0	0	0	0	0	0	0	0
232237	Fgd5	152273	FGD5	0	0	0	1	0	0	0	0	0	0	0	0
14325	Ftl1	2512	FTL	0	0	0	1	1	0	0	1	0	0	0	0
14337	Ftl2	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
14423	Galnt1	2589	GALNT1	0	0	0	1	0	0	1	0	0	0	0	0
76743	Gje1	100126572	GJE1	0	0	0	1	0	0	0	0	0	0	0	0
14709	Gng8	94235	GNG8	0	0	0	1	0	0	0	0	0	0	0	0
14773	Grk5	2869	GRK5	0	0	0	1	0	0	0	0	0	0	0	0
68312	Gstm7	2946	GSTM2	0	0	0	1	1	0	1	1	0	0	0	0
56794	Hacl1	26061	HACL1	0	0	0	1	0	0	0	1	0	0	0	0
330953	Hcn4	10021	HCN4	0	0	0	1	0	0	1	1	0	0	0	0
319187	Hist1h2bn	8341	HIST1H2BN	0	0	0	1	0	0	0	0	0	0	0	1
16656	Hivep3	59269	HIVEP3	0	0	0	1	0	0	1	0	0	0	0	0
68180	Hyi	81888	HYI	0	0	0	1	0	0	0	1	0	0	0	0
70375	Ica1l	130026	ICA1L	0	0	0	1	0	0	0	0	0	0	0	0
78908	Igsf3	3321	IGSF3	0	0	0	1	0	0	1	1	0	0	1	0
210973	Kbtbd2	25948	KBTBD2	0	0	0	1	0	0	0	0	0	0	0	0
70357	Kcnip1	30820	KCNIP1	0	0	0	1	0	0	1	0	0	0	0	0
232440	H2afj	55766	H2AFJ	0	0	0	1	0	0	0	0	0	0	0	0
17836	Mug1	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
17879	Myh1	4619	MYH1	0	0	0	1	0	0	1	0	0	0	0	1
17882	Myh2	4620	MYH2	0	0	0	1	0	0	0	0	0	0	0	0
17884	Myh4	4622	MYH4	0	0	0	1	0	0	1	0	0	0	0	1
17885	Myh8	4626	MYH8	0	0	0	1	0	0	1	0	0	0	0	0
17901	Myl1	4632	MYL1	0	0	0	1	0	0	0	0	0	0	0	0
17907	Mylpf	29895	MYLPF	0	0	0	1	0	0	0	0	0	0	0	0
17973	Nck1	4690	NCK1	0	0	0	1	0	0	0	0	0	0	0	0
243874	Nlrp9b	338321	NLRP9	0	0	0	1	0	0	1	0	0	0	0	0
18126	Nos2	4843	NOS2	0	0	0	1	0	0	0	0	0	0	0	0
73945	Otud4	54726	OTUD4	0	0	0	1	0	0	0	0	0	0	0	0
18585	Pde9a	5152	PDE9A	0	0	0	1	0	0	0	0	0	0	0	0
433931	Pigg	54872	PIGG	0	0	0	1	0	0	0	0	0	0	0	0
327958	Pitpnm3	83394	PITPNM3	0	0	0	1	0	0	0	0	0	0	0	0
54128	Pmm2	5373	PMM2	0	0	0	1	0	0	0	1	1	0	0	0
73699	Ppp2r1b	5519	PPP2R1B	0	0	0	1	0	0	1	1	0	0	0	0
52432	Ppp2r2d	55844	PPP2R2D	0	0	0	1	1	0	1	1	0	0	0	0
320769	Prdx6b	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
19082	Prkag1	5571	PRKAG1	0	0	0	1	0	0	0	1	0	0	0	0
73677	Psma8	143471	PSMA8	0	0	0	1	0	0	1	0	0	0	0	0
240614	Ranbp6	26953	RANBP6	0	0	0	1	0	0	1	1	0	0	0	0
19703	Renbp	5973	RENBP	0	0	0	1	0	0	0	1	0	0	0	0
20111	Rps6ka1	6195	RPS6KA1	0	0	0	1	0	0	1	1	0	0	0	0
70432	Rufy2	55680	RUFY2	0	0	0	1	0	0	1	0	0	0	0	0
67742	Samsn1	64092	SAMSN1	0	0	0	1	0	0	0	0	0	0	0	0
64136	Sdf2l1	23753	SDF2L1	0	0	0	1	0	0	0	0	0	0	0	0
93684	15-Sep	9403	15-Sep	0	0	0	1	0	0	1	1	1	0	0	0
20714	Serpina3k	12	SERPINA3	0	0	0	1	1	0	0	0	0	0	0	0
20498	Slc12a4	6560	SLC12A4	0	0	0	1	0	0	1	0	0	0	0	0
20618	Sncg	6623	SNCG	0	0	0	1	1	0	0	1	0	0	0	0
20702	Serpina1c	5265	SERPINA1	0	0	0	1	1	0	0	0	0	0	0	0
72902	Spock3	50859	SPOCK3	0	0	0	1	0	0	0	0	0	0	0	0
54402	Stk19	8859	STK19	0	0	0	1	0	0	0	0	0	0	0	0
67902	Sumf2	25870	SUMF2	0	0	0	1	1	0	0	0	0	0	0	0
594844	Tceal3	85012	TCEAL3	0	0	0	1	0	0	0	0	0	0	0	0
331532	Tceal5	340543	TCEAL5	0	0	0	1	1	0	1	1	0	0	1	1
223262	Timm8a2	NA	NA	0	0	0	1	0	0	1	0	0	0	0	0
21858	Timp2	7077	TIMP2	0	0	0	1	0	0	0	1	0	0	0	0
67698	Fam174a	345757	FAM174A	0	0	0	1	0	0	0	0	0	0	0	0
232146	Eva1a	84141	EVA1A	0	0	0	1	0	0	0	1	0	0	0	0
245020	Slc35g2	80723	SLC35G2	0	0	0	1	0	0	0	1	0	0	0	0
19240	Tmsb10	9168	TMSB10	0	0	0	1	1	0	0	1	0	0	1	0
22202	Uba1y	NA	NA	0	0	0	1	0	0	1	0	0	0	0	0
22248	Unc119	9094	UNC119	0	0	0	1	0	0	0	0	0	0	0	0
22217	Usp12	219333	USP12	0	0	0	1	0	0	0	0	0	0	0	0
237898	Usp32	84669	USP32	0	0	0	1	0	0	0	1	0	0	0	0
268933	Wdr24	84219	WDR24	0	0	0	1	0	0	0	0	0	0	0	0
17721	mt-Nd5	4540	ND5	0	0	0	1	1	0	1	1	1	1	0	1
15528	Hspe1	3336	HSPE1	0	0	0	1	1	1	1	1	1	0	1	0
20018	Polr1d	51082	POLR1D	0	0	0	1	0	0	0	0	0	0	0	0
83922	Cep41	95681	CEP41	0	0	0	1	1	0	0	0	0	0	0	0
56278	Gkap1	80318	GKAP1	0	0	0	1	0	0	0	1	0	0	0	0
56372	1110004F10Rik	10944	C11orf58	0	0	0	1	0	0	1	0	0	0	0	0
68617	Mtcl1	23255	MTCL1	0	0	0	1	0	0	1	0	0	0	0	0
68002	Sdhaf4	135154	SDHAF4	0	0	0	1	0	0	0	0	0	0	0	0
223776	Selo	83642	SELO	0	0	0	1	0	0	0	0	0	0	0	0
239796	Mb21d2	151963	MB21D2	0	0	0	1	0	0	1	1	0	0	0	0
67080	1700019D03Rik	84281	C2orf88	0	0	0	1	0	0	0	1	0	0	0	0
237880	1700071K01Rik	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
66272	Cox16	51241	COX16	0	0	0	1	0	0	0	1	0	0	0	0
69123	Eci3	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
67892	Coa6	388753	COA6	0	0	0	1	0	0	0	0	0	0	0	0
72357	2210016L21Rik	64897	C12orf43	0	0	0	1	0	0	0	0	0	0	0	0
71901	Fam219a	203259	FAM219A	0	0	0	1	0	0	0	0	0	0	0	0
71923	Borcs6	54785	BORCS6	0	0	0	1	0	0	0	0	0	0	0	0
70415	Stk26	51765	STK26	0	0	0	1	0	0	0	1	0	0	0	0
77032	Tstd3	100130890	TSTD3	0	0	0	1	0	0	0	1	0	0	0	0
108897	Aif1l	83543	AIF1L	0	0	0	1	0	0	0	0	0	0	0	0
69227	Selt	51714	SELT	0	0	0	1	0	0	0	1	0	0	0	0
319204	3632413A11Rik	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
399591	Tmsb15l	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
100141474	4933428G20Rik	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
433492	Bpifb9b	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
109168	Atl3	25923	ATL3	0	0	0	1	0	0	0	1	0	0	1	0
74525	Fam234b	57613	FAM234B	0	0	0	1	0	0	1	1	0	0	0	0
71617	9130011E15Rik	79591	C10orf76	0	0	0	1	0	0	1	1	0	0	0	0
380787	A230065H16Rik	NA	NA	0	0	0	1	0	0	0	1	0	0	0	0
213993	Ccdc186	55088	CCDC186	0	0	0	1	0	0	1	0	0	0	0	0
432732	AK157302	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
106064	AW549877	285636	C5orf51	0	0	0	1	0	0	0	1	1	0	0	0
244810	AW551984	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0
22687	Zpr1	8882	ZPR1	0	0	0	1	0	0	0	0	0	0	0	0
67126	Atp5e	514	ATP5E	0	0	0	0	0	1	1	1	0	0	1	0
12788	Cnga1	1259	CNGA1	0	0	0	0	0	1	1	0	0	0	0	0
110082	Dnah5	1767	DNAH5	0	0	0	0	0	1	1	1	0	0	0	0
15130	Hbb-b2	NA	NA	0	0	0	0	0	1	1	0	0	0	0	0
84036	Kcnn1	3780	KCNN1	0	0	0	0	0	1	0	0	0	0	0	0
68576	Lamtor5	10542	LAMTOR5	0	0	0	0	1	0	1	1	0	0	0	0
14789	P3h3	10536	P3H3	0	0	0	0	0	1	1	0	0	0	0	0
19334	Rab22a	57403	RAB22A	0	0	0	0	1	1	1	1	1	0	1	0
108841	Rdh13	112724	RDH13	0	0	0	0	1	0	1	1	1	0	0	0
69878	Snrpf	6636	SNRPF	0	0	0	0	1	0	1	0	0	0	0	0
235626	Setd2	29072	SETD2	0	0	0	0	1	0	1	0	0	0	0	0
20717	Serpina3m	12	SERPINA3	0	0	0	0	1	0	1	0	0	0	0	0
320558	Sycp2	10388	SYCP2	0	0	0	0	1	0	1	0	0	0	0	0
20479	Vps4b	9525	VPS4B	0	0	0	0	1	0	1	0	0	0	0	0
66105	Ube2d3	7323	UBE2D3	0	0	0	0	1	0	0	1	0	0	0	1
97122	Hist2h4	8370	HIST2H4A	0	0	0	0	1	0	0	0	0	0	0	1
16071	Igkc	3514	IGKC	0	0	0	0	1	0	0	0	0	0	0	1
12716	Ckmt1	1159	CKMT1B	0	0	0	0	0	1	1	1	1	0	1	1
13549	Dyrk1b	9149	DYRK1B	0	0	0	0	1	0	0	0	0	0	0	0
16017	Ighg1	3500	IGHG1	0	0	0	0	1	0	0	0	0	0	0	1
433968	Gm5566	654364	NME1-NME2	0	0	0	0	1	0	0	0	0	0	0	0
14872	Gstt2	653689	GSTT2B	0	0	0	0	1	0	0	1	0	0	0	0
79456	Recql4	9401	RECQL4	0	0	0	0	0	1	0	0	0	0	0	0
70568	Cpne3	8895	CPNE3	0	0	0	0	1	0	1	0	0	0	0	0
18857	Pmp2	5375	PMP2	0	0	0	0	1	0	0	0	0	0	0	0
28295	D10Jhu81e	102724023	LOC102724023	0	0	0	0	1	0	1	1	1	0	1	1
77337	Akr1c21	1646	AKR1C2	0	0	0	0	1	0	0	0	0	0	0	0
319163	Hist1h2aa	221613	HIST1H2AA	0	0	0	0	1	0	0	0	0	0	0	0
18575	Pde1c	5137	PDE1C	0	0	0	0	1	0	0	0	0	0	0	0
