Q9BZV1,UBXN6,UBX domain-containing protein 6,25.2,6
O15066,KIF3B,Kinesin-like protein KIF3B,15.3,5
P23246,SFPQ,"Splicing factor, proline- and glutamine-rich",18.1,4
P02787,TRFE,Serotransferrin,10.3,4
Q6NVY1,HIBCH,"3-Hydroxyisobutyrosyl-CoA hydrolase, mitochondrial",11.1,4
Q9UQ80,PA2G4,Proliferation-associated protein 2G4,17,4
Q96IU4,ABHEB,α/β Hydrolase domain-containing protein 14B,28.1,5
P39019,RS19,40S ribosomal protein S19,39.3,4
Q8IWQ3,BRSK2,Serine/threonine-protein kinase BRSK2,24.7,5
O75351,VPS4B,Vacuolar protein sorting-associated protein 4B,19.8,5
Q15084,PDIA6,Protein disulfide-isomerase A6,19.1,4
O00305,CACB4,Voltage-dependent L-type Ca2+ channel subunit β-4,16.5,5
Q4G0F5,VP26B,Vacuolar protein sorting-associated protein 26B,25,5
P62820,RAB1A,Ras-related protein Rab-1A,62.4,8
Q5JSH3,WDR44,WD repeat-containing protein 44,10.8,4
Q9Y6C9,MTCH2,Mitochondrial carrier homolog 2,17.5,4
Q14166,TTL12,Tubulin-tyrosine ligase-like protein 12,9.9,4
P50570,DYN2,Dynamin-2,30.1,33
Q14254,FLOT2,Flotillin-2,17.5,4
Q99627,CSN8,COP9 signalosome complex subunit 8,35.9,4
P33176,KINH,Kinesin-1 heavy chain,23.1,9
Q96L92,SNX27,Sorting nexin-27,15.3,4
P01857,IGHG1,Ig γ-1 chain C region,21.2,4
P04080,CYTB,Cystatin-B,70.4,5
P10253,LYAG,Lysomal α-glucosidase,6.5,4
P26640,SYVC,Valine–tRNA ligase,14,5
Q9P2R3,ANFY1,Ankyrin repeat and FYVE domain-containing protein 1,10.7,5
Q9GZP4,PITH1,PITH domain-containing protein 1,34.6,4
Q96FW1,OTUB1,Ubiquitin thioesterase OTUB1,24.7,4
Q07157,ZO1,Tight junction protein ZO-1,9.2,5
O43747,AP1G1,AP-1 complex subunit γ-1,12.8,5
P07814,SYEP,Bifunctional glutamate/proline–tRNA ligase,6.8,4
O43854,EDIL3,EGF-like repeat and discoidin I-like domain-containing protein 3,13.3,4
Q9Y371,SHLB1,Endophilin-B1,22.2,4
P01034,CYTC,Cystatin-C,45.2,4
P20674,COX5A,"Cytochrome c oxidase subunit 5A, mitochondrial",28,4
Q9BSD7,NTPCR,Cancer-related nucleoside-triphosphatase,28.4,4
Q8IVD9,NUDC3,NudC domain-containing protein 3,12.2,4
Q8IV01,SYT12,Synaptotagmin-12,19,4
O60825,F262,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",23.6,4
P51148,RAB5C,Ras-related protein Rab-5C,31.9,4
O15511,ARPC5,Actin-related protein 2/3 complex subunit 5,43.7,4
Q13618,CUL3,Cullin-3,12,5
P09497,CLCB,Clathrin light chain B,31,4
A0FGR8,ESYT2,Extended synaptotagmin-2,11.3,4
Q8TD22,SFXN5,Sideroflexin-5,21.2,4
O75146,HIP1R,Huntingtin-interacting protein 1-related protein,16.9,4
Q12959,DLG1,Disks large homolog 1,12,6
Q9H0E2,TOLIP,Toll-interacting protein,31.4,5
Q9UIW2,PLXA1,Plexin-A1,10.8,7
O14810,CPLX1,Complexin-1,54.5,4
Q9NPJ3,ACO13,Acyl-coenzyme A thioesterase 13,33.6,4
P21266,GSTM3,Glutathione S-transferase Μ 3,37.3,6
Q13555,KCC2G,Ca2+/calmodulin-dependent protein kinase type II subunit γ,31,16
Q9H2X9,S12A5,Solute carrier family 12 member 5,9,4
Q8N0X7,SPG20,Spartin,13.2,4
Q969T9,WBP2,WW domain-binding protein 2,17.6,5
Q9P1Y5,CAMP3,Calmodulin-regulated spectrin-associated protein 3,14.7,6
Q9UPQ0,LIMC1,LIM and calponin homology domains-containing protein 1,17.5,5
Q96PY5,FMNL2,Formin-like protein 2,10.8,4
Q13033,STRN3,Striatin-3,9.4,4
Q9Y696,CLIC4,Cl– intracellular channel protein 4,39.1,4
P51970,NDUA8,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 8,42.4,4
P30046,DOPD,D-dopachrome decarboxylase,55.9,4
Q92796,DLG3,Disks large homolog 3,17.3,4
O95630,STABP,STAM-binding protein,27.6,4
P52594,AGFG1,Arf-GAP domain and FG repeat-containing protein 1,10.3,4
P51674,GPM6A,Neuronal membrane glycoprotein M6-a,18,4
O95741,CPNE6,Copine-6,13.1,6
P30084,ECHM,"Enoyl-CoA hydratase, mitochondrial",21,4
Q9Y5S2,MRCKB,Serine/threonine-protein kinase MRCK β,10.5,4
P61081,UBC12,NEDD8-conjugating enzyme Ubc12,35.5,4
P51178,PLCD1,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase δ-1",11.1,4
O15540,FABP7,"Fatty acid-binding protein, brain",51.5,3
Q9UPP5,K1107,Uncharacterized protein KIAA1107,11.1,5
Q27J81,INF2,Inverted formin-2,9.5,4
P19086,GNAZ,Guanine nucleotide-binding protein Gz subunit α,20,5
P60891,PRPS1,Ribose-phosphate pyrophosphokinase 1,29.9,4
Q6PCE3,PGM2L,"Glucose 1,6-bisphosphate synthase",10.1,4
Q8N608,DPP10,Inactive dipeptidyl peptidase 10,15.2,6
O95219,SNX4,Sorting nexin-4,13.8,4
P09496,CLCA,Clathrin light chain A,17.7,4
O94832,MYO1D,Unconventional myosin-Id,11.2,4
Q13409,DC1I2,Cytoplasmic dynein 1 intermediate chain 2,18.2,4
O15530,PDPK1,3-phosphoinositide-dependent protein kinase 1,24.8,3
P08247,SYPH,Synaptophysin,14.7,5
P00352,AL1A1,Retinal dehydrogenase 1,24.2,5
Q92499,DDX1,ATP-dependent RNA helicase DDX1,14.9,4
Q9NZQ3,SPN90,NCK-interacting protein with SH3 domain,13.2,3
P53621,COPA,Coatomer subunit α,8.2,4
Q15691,MARE1,Microtubule-associated protein RP/EB family member 1,32.5,4
Q9NZW5,MPP6,MAGUK p55 subfamily member 6,16.1,6
Q15700,DLG2,Disks large homolog 2,16.4,4
P67936,TPM4,Tropomyosin α-4 chain,29.8,3
Q9Y4G8,RPGF2,Rap guanine nucleotide exchange factor 2,13.7,5
Q9NVS9,PNPO,Pyridoxine-5'-phosphate oxidase,28,4
P60201,MYPR,Myelin proteolipid protein,23.1,7
Q9HC38,GLOD4,Glyoxalase domain-containing protein 4,19.2,3
Q92945,FUBP2,Far upstream element-binding protein 2,10.1,3
P78344,IF4G2,Eukaryotic translation initiation factor 4 γ 2,17.3,3
O75947,ATP5H,"ATP synthase subunit d, mitochondrial",35.4,3
Q92974,ARHG2,ρ Guanine nucleotide exchange factor 2,11.3,3
O43678,NDUA2,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 2,54.6,3
P42858,HD,Huntingtin,6.6,5
Q13740,CD166,CD166 antigen,16.3,4
Q9NZ45,CISD1,CDGSH iron-sulfur domain-containing protein 1,42.6,4
P56181,NDUV3,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",39.8,3
P63167,DYL1,"Dynein light chain 1, cytoplasmic",39.3,5
P53597,SUCA,"Succinyl-CoA ligase [ADP/GDP-forming] subunit α, mitochondrial",26.9,8
P43155,CACP,Carnitine O-acetyltransferase,9.6,3
Q96JH7,VCIP1,Deubiquitinating protein VCIP135,14,3
Q9UFN0,NPS3A,Protein NipSnap homolog 3A,18.6,3
Q16836,HCDH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",29.6,5
Q8NE62,CHDH,"Choline dehydrogenase, mitochondrial",18.9,3
Q16774,KGUA,Guanylate kinase,33.5,3
Q93008 USP9X,,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,5.6,4
P11279 LAMP1,,Lysome-associated membrane glycoprotein 1,15.8,4
P25787 PSA2,,Proteasome subunit α type-2,27.8,3
Q13424 SNTA1,,α-1-Syntrophin,23.6,4
O60749 SNX2,,Sorting nexin-2,21.4,4
Q86UW7 CAPS2,,Ca2+-dependent secretion activator 2,21.6,8
P67775 PP2AA,,Serine/threonine-protein phosphatase 2A catalytic subunit α isoform,21.7,6
Q9P2J5 SYLC,,"Leucine–tRNA ligase, cytoplasmic",10.3,5
Q9NTJ5 SAC1,,Phosphatidylinositide phosphatase SAC1,14.5,3
O00186 STXB3,,Syntaxin-binding protein 3,17.7,4
Q8N2K0 ABD12,,Monoacylglycerol lipase ABHD12,19.6,3
Q00587 BORG5,,Cdc42 effector protein 1,23.3,3
Q9Y265 RUVB1,,RuvB-like 1,18.6,3
P61106 RAB14,,Ras-related protein Rab-14,42.8,6
Q9NYB9 ABI2,,Abl interactor 2,20.3,6
Q8WW22 DNJA4,,DnaJ homolog subfamily A member 4,18.4,4
Q92905 CSN5,,COP9 signalosome complex subunit 5,29.9,3
O60256 KPRB,,Phosphoribosyl pyrophosphate synthase-associated protein 2,16.3,3
P45381 ACY2,,Aspartoacylase,22.7,5
Q5SW79 CE170,,Centrosomal protein of 170 kDa,14.5,5
Q16773 KAT1,,Kynurenine–oxoglutarate transaminase 1,14.5,3
Q00341 VIGLN,,Vigilin,8.4,4
Q8N7J2 AMER2,,APC membrane recruitment protein 2,14.9,3
Q8WVM8 SCFD1,,Sec1 family domain-containing protein 1,9,3
Q9BQE5 APOL2,,Apolipoprotein L2,12.5,3
O14775 GBB5,,Guanine nucleotide-binding protein subunit β-5,11.9,3
Q9P260 K1468,,LisH domain and HEAT repeat-containing protein KIAA1468,9.1,3
Q9Y285 SYFA,,Phenylalanine–tRNA ligase α subunit,17.7,3
P15880 RS2,,40S ribosomal protein S2,31.1,3
P20073 ANXA7,,Annexin A7,14.3,3
Q9Y6M9 NDUB9,,NADH dehydrogenase [ubiquinone] 1 β subcomplex subunit 9,40.8,3
Q9Y2C4 EXOG,,"Nuclease EXOG, mitochondrial",18.2,3
P31937 3HIDH,,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",15.5,3
Q15819 UB2V2,,Ubiquitin-conjugating enzyme E2 variant 2,57.2,7
Q9UMX0 UBQL1,,Ubiquilin-1,24.3,7
P17612 KAPCA,,cAMP-dependent protein kinase catalytic subunit α,20.2,10
Q9Y281 COF2,,Cofilin-2,59.6,8
Q14012 KCC1A,,Ca2+/calmodulin-dependent protein kinase type 1,18.4,6
Q15366 PCBP2,,Poly(rC)-binding protein 2,27.7,6
O75190 DNJB6,,DnaJ homolog subfamily B member 6,13.5,4
Q9P1U1 ARP3B,,Actin-related protein 3B,15.3,4
Q9NQX3 GEPH,,Gephyrin,18.2,3
Q9NVI7 ATD3A,,ATPase family AAA domain-containing protein 3A,18.6,3
Q9UNE7 CHIP,,E3 ubiquitin-protein ligase CHIP,29.4,3
Q9ULH1,ASAP1,"Arf-GAP with SH3 domain, ANK repeat and PH domain-",,
"",,containing protein 1,,
"",,,9.3,3
Q8TF44,C2C4C,C2 Ca2+-dependent domain-containing protein 4C,21.1,3
O00533,CHL1,Neural cell adhesion molecule L1-like protein,8.9,3
Q9Y5P6,GMPPB,Mannose-1-phosphate guanyltransferase β,28.1,3
Q96CM8,ACSF2,"Acyl-CoA synthetase family member 2, mitochondrial",12.2,3
Q9HAV7,GRPE1,"GrpE protein homolog 1, mitochondrial",36.9,3
Q96C19,EFHD2,EF-hand domain-containing protein D2,27.9,3
P48444,COPD,Coatomer subunit δ,12.7,3
P05166,PCCB,"Propionyl-CoA carboxylase β chain, mitochondrial",11,3
Q9Y653,GPR56,G-protein coupled receptor 56,10.7,3
Q9Y305,ACOT9,"Acyl-coenzyme A thioesterase 9, mitochondrial",11.6,3
Q9NP97,DLRB1,Dynein light chain roadblock-type 1,56.3,3
Q9GZT8,NIF3L,NIF3-like protein 1,21.5,3
Q92529,SHC3,SHC-transforming protein 3,15.8,3
Q8WU79,SMAP2,Stromal membrane-associated protein 2,14.9,3
P59998,ARPC4,Actin-related protein 2/3 complex subunit 4,29.2,3
P49589,SYCC,"Cysteine–tRNA ligase, cytoplasmic",9.1,3
O75569,PRKRA,Interferon-inducible double stranded RNA-dependent protein kinase activator A,20.5,3
O43399,TPD54,Tumor protein D54,33,3
Q9HAR2,LPHN3,Latrophilin-3,3.9,3
Q9H4G4,GAPR1,Golgi-associated plant pathogenesis-related protein 1,37,3
Q9H008,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,17.4,4
Q96PU8,QKI,Protein quaking,19.1,3
Q92734,TFG,Protein TFG,12.8,5
Q14318,FKBP8,Peptidyl-prolyl cis-trans isomerase FKBP8,13.1,3
P52943,CRIP2,Cysteine-rich protein 2,38.9,3
P50995,ANX11,Annexin A11,13.7,4
P41222,PTGDS,Prostaglandin-H2 D-isomerase,32.1,3
P28074,PSB5,Proteasome subunit β type-5,22.8,3
P19623,SPEE,Spermidine synthase,16.2,3
P17302,CXA1,Gap junction α-1 protein,16,3
P14314,GLU2B,Glucosidase 2 subunit β,9.5,3
P07858,CATB,Cathepsin B,13.9,6
P04216,THY1,Thy-1 membrane glycoprotein,21.1,4
O00487,PSDE,26S proteasome non-ATPase regulatory subunit 14,21,3
Q9Y6T7,DGKB,Diacylglycerol kinase β,4.5,3
Q9Y3C6,PPIL1,Peptidyl-prolyl cis-trans isomerase-like 1,26.5,3
Q9BRA2,TXD17,Thioredoxin domain-containing protein 17,26.8,3
Q99829,CPNE1,Copine-1,7.3,4
Q96RF0,SNX18,Sorting nexin-18,7.2,3
Q969H8,CS010,UPF0556 protein C19orf10,20.8,3
Q8TC12,RDH11,Retinol dehydrogenase 11,15.7,3
Q8IYB5,SMAP1,Stromal membrane-associated protein 1,7.7,3
Q3ZCW2,LEGL,Galectin-related protein,19.8,3
Q15907,RB11B,Ras-related protein Rab-11B,16.1,3
Q15382,RHEB,GTP-binding protein Rheb,15.8,3
P62829,RL23,60S ribosomal protein L23,19.3,3
P56556,NDUA6,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 6,22.7,4
P35637,FUS,RNA-binding protein FUS,10.8,3
P22830,HEMH,"Ferrochelatase, mitochondrial",9.7,3
P13798,ACPH,Acylamino-acid-releasing enzyme,4.6,3
P11310,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",7.6,3
O95563,BR44,Brain protein 44,26.8,3
O75964,ATP5L,"ATP synthase subunit g, mitochondrial",35.9,3
O75380,NDUS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",31.5,3
O14880,MGST3,Microsomal glutathione S-transferase 3,34.2,4
O94910,LPHN1,Latrophilin-1,3.1,3
Q9Y6R1,S4A4,Electrogenic Na+ bicarbonate cotransporter 1,5.1,3
Q8NBS9,TXND5,Thioredoxin domain-containing protein 5,22.9,3
P28072,PSB6,Proteasome subunit β type-6,17.2,4
P55087,AQP4,Aquaporin-4,18,5
Q9NQW6,ANLN,Actin-binding protein anillin,12.1,3
Q9NX63,CHCH3,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",32.2,3
P48723,HSP13,Heat shock 70 kDa protein 13,13.8,3
Q13045,FLII,Protein flightless-1 homolog,3.7,3
Q9GZV4,IF5A2,Eukaryotic translation initiation factor 5A-2,24.8,4
Q9BT78,CSN4,COP9 signalosome complex subunit 4,14.5,4
Q96JG6,CC132,Coiled-coil domain-containing protein 132,7.4,3
P35573,GDE,Glycogen debranching enzyme,5.1,3
Q93009,UBP7,Ubiquitin carboxyl-terminal hydrolase 7,4.4,3
P13667,PDIA4,Protein disulfide-isomerase A4,12.1,3
Q5TC12,ATPF1,ATP synthase mitochondrial F1 complex assembly factor 1,14.9,3
O94903,PRC,Proline synthase co-transcribed bacterial homolog protein,26.9,3
Q5SNT6,FA21B,WASH complex subunit FAM21B,11.1,3
Q7L1I2,SV2B,Synaptic vesicle glycoprotein 2B,5.9,3
Q86YM7,HOME1,Homer protein homolog 1,17.2,3
Q6GMV3,PTRD1,Putative peptidyl–tRNA hydrolase PTRHD1,44.3,3
Q6PKG0,LARP1,La-related protein 1,12,3
Q9H0R4,HDHD2,Haloacid dehalogenase-like hydrolase domain-containing protein 2,26.6,3
Q8NB37,PDDC1,Parkinson disease 7 domain-containing protein 1,30.9,6
Q86Y39,NDUAB,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 11,33.3,4
Q16531,DDB1,DNA damage-binding protein 1,4.8,3
Q9BXS5,AP1M1,AP-1 complex subunit μ-1,29.6,3
P22059,BP1,Oxysterol-binding protein 1,8.8,3
P16389,KCNA2,K+ voltage-gated channel subfamily A member 2,7.8,3
O43318,M3K7,Mitogen-activated protein kinase kinase kinase 7,8.4,3
Q7KZI7,MARK2,Serine/threonine-protein kinase MARK2,20.6,4
Q9UL25,RAB21,Ras-related protein Rab-21,27.1,3
P12236,ADT3,ADP/ATP translocase 3,48,20
Q00536,CDK16,Cyclin-dependent kinase 16,14.5,5
Q13332,PTPRS,Receptor-type tyrosine-protein phosphatase S,6.5,4
P32418,NAC1,Na+/Ca2+ exchanger 1,8.6,3
Q15075,EEA1,Early endosome antigen 1,18,4
O00330,ODPX,"Pyruvate dehydrogenase protein X component, mitochondrial",15.4,4
Q9HCC0,MCCB,"Methylcrotonoyl-CoA carboxylase β chain, mitochondrial",14.2,3
Q9UBQ0,VPS29,Vacuolar protein sorting-associated protein 29,24.7,3
Q16864,VATF,V-type proton ATPase subunit F,39.5,3
P09651,ROA1,Heterogeneous nuclear ribonucleoprotein A1,21.2,5
Q9BPW8,NIPS1,Protein NipSnap homolog 1,21.1,3
Q12756,KIF1A,Kinesin-like protein KIF1A,6.8,3
Q8N4C8,MINK1,Misshapen-like kinase 1,7.2,4
Q9Y2Q0,AT8A1,Probable phospholipid-transporting ATPase IA,5.2,3
Q16698,DECR,"2,4-dienoyl-CoA reductase, mitochondrial",21.8,4
Q8N9N7,LRC57,Leucine-rich repeat-containing protein 57,23.4,3
Q6F5E8,LR16C,Leucine-rich repeat-containing protein 16C,6.6,3
Q16401,PSMD5,26S proteasome non-ATPase regulatory subunit 5,9.7,3
Q13564,ULA1,NEDD8-activating enzyme E1 regulatory subunit,18,3
P12955,PEPD,Xaa-Pro dipeptidase,13,4
Q9H0F7,ARL6,ADP-ribosylation factor-like protein 6,26.3,3
P48730,KC1D,Casein kinase I isoform δ,21.9,3
P54764,EPHA4,Ephrin type-A receptor 4,5.5,3
P52895,AK1C2,Aldo-keto reductase family 1 member C2,13,3
Q9NRX4,PHP14,14 kDa phosphohistidine phosphatase,60.8,3
P13693,TCTP,Translationally-controlled tumor protein,29.7,3
Q14103,HNRPD,Heterogeneous nuclear ribonucleoprotein D0,18,3
Q9NP79,VTA1,Vacuolar protein sorting-associated protein VTA1 homolog,10.8,3
O76054,S14L2,SEC14-like protein 2,17.1,3
O14548,COX7R,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",52.6,3
Q9Y2X7,GIT1,ARF GTPase-activating protein GIT1,15.5,4
Q96B97,SH3K1,SH3 domain-containing kinase-binding protein 1,9.8,3
Q9Y2S2,CRYL1,λ-Crystallin homolog,24.1,3
P84095,ΡG,ρ-Related GTP-binding protein ΡG,36.7,3
Q05084,ICA69,Islet cell autoantigen 1,14.3,3
O95248,MTMR5,Myotubularin-related protein 5,10.9,3
P63092,GNAS2,Guanine nucleotide-binding protein Gs subunit α isoform short,30.5,5
P16403,H12,Histone H1.2,39,3
P50402,EMD,Emerin,15.4,3
Q8TF74,WIPF2,WAS/WASL-interacting protein family member 2,18.2,3
Q9UHL4,DPP2,Dipeptidyl peptidase 2,17.7,3
Q96KP1,EXOC2,Exocyst complex component 2,10,3
Q96QV6,H2A1A,Histone H2A type 1-A,35.9,3
Q15293,RCN1,Reticulocalbin-1,18.7,3
Q99685,MGLL,Monoglyceride lipase,13.2,3
Q9NX40,OCAD1,OCIA domain-containing protein 1,21.6,3
Q92882,TF1,Osteoclast-stimulating factor 1,31.8,3
P09960,LKHA4,Leukotriene A-4 hydrolase,9.5,4
Q96Q05,TPPC9,Trafficking protein particle complex subunit 9,7.1,3
Q96RR4,KKCC2,Ca2+/calmodulin-dependent protein kinase kinase 2,14,5
Q96RQ3,MCCA,"Methylcrotonoyl-CoA carboxylase subunit α, mitochondrial",21.2,3
P60866,RS20,40S ribosomal protein S20,25.2,3
P13746,1A11,"HLA class I histocompatibility antigen, A-11 α chain",24.4,4
P42025,ACTY,β-Centractin,39.1,10
Q9GZZ9,UBA5,Ubiquitin-like modifier-activating enzyme 5,14.6,3
Q9NUJ3,T11L1,T-complex protein 11-like protein 1,10.6,3
Q86UW8,HPLN4,Hyaluronan and proteoglycan link protein 4,20.9,4
P36405,ARL3,ADP-ribosylation factor-like protein 3,43.4,3
P62249,RS16,40S ribosomal protein S16,22.6,3
Q04446,GLGB,"1,4-α-Glucan-branching enzyme",11.5,3
Q15843,NEDD8,NEDD8,44.4,3
Q08752,PPID,Peptidyl-prolyl cis-trans isomerase D,10.5,3
Q6IPX3,TCAL6,Transcription elongation factor A protein-like 6,51.5,5
Q9NUQ9,FA49B,Protein FAM49B,30.3,5
Q9Y697,NFS1,"Cysteine desulfurase, mitochondrial",22.8,4
O94830,DDHD2,Phospholipase DDHD2,9.4,3
Q86TX2,ACOT1,Acyl-coenzyme A thioesterase 1,12.8,3
"",,2+,,
Q14123,PDE1C,"Ca phosphodiesterase 1C /calmodulin-dependent 3',5'-cyclic nucleotide",13.4,3
Q13613,MTMR1,Myotubularin-related protein 1,6.9,3
P10599,THIO,Thioredoxin,39.1,6
Q86VP3,PACS2,Phosphofurin acidic cluster sorting protein 2,9,4
Q9H9A6,LRC40,Leucine-rich repeat-containing protein 40,13.6,3
P52824,DGKQ,Diacylglycerol kinase θ,8.3,3
Q13617,CUL2,Cullin-2,11,4
O43852,CALU,Calumenin,22.5,3
P20916,MAG,Myelin-associated glycoprotein,7.5,2
O75663,TIPRL,TIP41-like protein,16.2,3
P14174,MIF,Macrophage migration inhibitory factor,18.3,4
P43490,NAMPT,Nicotinamide phosphoribosyltransferase,19.6,3
Q9Y6E0,STK24,Serine/threonine-protein kinase 24,16.7,3
P40121,CAPG,Macrophage-capping protein,22.7,3
P04040,CATA,Catalase,17.7,4
Q12904,AIMP1,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,29.5,3
Q9BZF1,BL8,Oxysterol-binding protein-related protein 8,7.5,2
Q15181,IPYR,Inorganic pyrophosphatase,12.1,3
P23677,IP3KA,Inositol-trisphosphate 3-kinase A,7.8,3
Q9BR76,COR1B,Coronin-1B,21.7,4
P23634,AT2B4,Plasma membrane Ca2+-transporting ATPase 4,18.4,13
Q9UMX5,NENF,Neudesin,41.9,3
Q9BXI3,5NT1A,Cytosolic 5'-nucleotidase 1A,20.9,3
Q9UN86,G3BP2,Ras GTPase-activating protein-binding protein 2,19.5,3
Q9BW91,NUDT9,"ADP-ribose pyrophosphatase, mitochondrial",12.6,3
Q13449,LSAMP,Limbic system-associated membrane protein,20.7,4
Q9H832,UBE2Z,Ubiquitin-conjugating enzyme E2 Z,9.6,3
Q9GZM8,NDEL1,Nuclear distribution protein nudE-like 1,18,2
Q8N135,LGI4,Leucine-rich repeat LGI family member 4,11,2
Q15349,KS6A2,Ribosomal protein S6 kinase α-2,15.7,2
O15031,PLXB2,Plexin-B2,6.3,3
Q9Y2A7,NCKP1,Nck-associated protein 1,4.7,3
P49720,PSB3,Proteasome subunit β type-3,22,3
P49758,RGS6,Regulator of G-protein signaling 6,21,5
Q96GW7,PGCB,Brevican core protein,8.1,4
Q9UNH7,SNX6,Sorting nexin-6,23.2,2
Q9NVH1,DJC11,DnaJ homolog subfamily C member 11,11.8,2
Q68D91,MBLC2,Metallo-β-lactamase domain-containing protein 2,19,2
P15882,CHIN,N-chimærin,19.2,2
Q5JRX3,PREP,"Presequence protease, mitochondrial",12.8,3
P56192,SYMC,"Methionine–tRNA ligase, cytoplasmic",10.3,2
P07203,GPX1,Glutathione peroxidase 1,31,4
Q15370,ELOB,Transcription elongation factor B polypeptide 2,22,2
Q00688,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,25.5,2
O43639,NCK2,Cytoplasmic protein NCK2,15.3,2
Q5TF21,CF174,Uncharacterized protein C6orf174,13.5,2
Q5M775,CYTSB,Cytospin-B,11,3
O95817,BAG3,BAG family molecular chaperone regulator 3,12.2,3
Q8TB36,GDAP1,Ganglioside-induced differentiation-associated protein 1,12.9,3
O60763,USO1,General vesicular transport factor p115,9.3,3
Q9NRD5,PICK1,PRKCA-binding protein,16.9,2
P25325,THTM,3-mercaptopyruvate sulfurtransferase,19.5,3
Q8WXD2,SCG3,Secretogranin-3,20.9,2
Q4G0N4,NAKD1,NAD kinase domain-containing protein 1,25.6,2
Q96EY1,DNJA3,"DnaJ homolog subfamily A member 3, mitochondrial",12.9,3
P55036,PSMD4,26S proteasome non-ATPase regulatory subunit 4,14.9,3
Q9UEW8,STK39,STE20/SPS1-related proline-alanine-rich protein kinase,20.7,3
P51693,APLP1,Amyloid-like protein 1,11.4,2
Q9NRG7,D39U1,Epimerase family protein SDR39U1,18.5,2
P55290,CAD13,Cadherin-13,9.1,6
P22570,ADRO,"NADPH:adrenodoxin oxidoreductase, mitochondrial",18.9,2
O14936,CSKP,Peripheral plasma membrane protein CASK,9.8,2
O00213,APBB1,Amyloid β A4 precursor protein-binding family B member 1,8.9,2
P49593,PPM1F,Protein phosphatase 1F,8.6,2
Q9H2G2,SLK,STE20-like serine/threonine-protein kinase,10,2
P30043,BLVRB,Flavin reductase (NADPH),35.9,2
P16298,PP2BB,Serine/threonine-protein phosphatase 2B catalytic subunit β isoform,33.6,11
P22102,PUR2,Trifunctional purine biosynthetic protein adenine-3,6.3,2
P28066,PSA5,Proteasome subunit α type-5,19.5,2
Q9H3Z4,DNJC5,DnaJ homolog subfamily C member 5,29.3,5
Q9BXF6,RFIP5,Rab11 family-interacting protein 5,14.6,2
P15311,EZRI,Ezrin,26.8,7
Q9P2U7,VGLU1,Vesicular glutamate transporter 1,12.9,2
O95057,DIRA1,GTP-binding protein Di-Ras1,26.8,4
Q9NUU7,DD19A,ATP-dependent RNA helicase DDX19A,11.1,2
O75880,SCO1,"Protein SCO1 homolog, mitochondrial",14.6,2
Q8IYI6,EXOC8,Exocyst complex component 8,14.8,2
P23526,SAHH,Adenosylhomocysteinase,13.2,3
Q13884,SNTB1,β-1-Syntrophin,16.5,2
Q9UJD0,RIMS3,Regulating synaptic membrane exocytosis protein 3,27.6,3
P53992,SC24C,Protein transport protein Sec24C,5.5,2
P01303,NPY,Pro-neuropeptide Y,41.2,2
Q66LE6,2ABD,,,
"",,Serine/threonine-protein phosphatase 2A 55 kDa regulatory,,
"",,subunit B δ isoform,25.6,5
Q9Y4W6,AFG32,AFG3-like protein 2,13.7,3
Q13362,2A5G,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit γ isoform,21.2,2
Q08AD1,CAMP2,Calmodulin-regulated spectrin-associated protein 2,7.9,2
Q9H3S7,PTN23,Tyrosine-protein phosphatase non-receptor type 23,7.7,2
Q9H269,VPS16,Vacuolar protein sorting-associated protein 16 homolog,11.7,2
P61328,FGF12,Fibroblast growth factor 12,24.7,2
Q96BJ3,AIDA,"Axin interactor, dorsalization-associated protein",25.5,2
Q08AE8,SPIR1,Protein spire homolog 1,10.9,2
P23396,RS3,40S ribosomal protein S3,29.2,2
Q92890,UFD1,Ubiquitin fusion degradation protein 1 homolog,19.9,2
Q8TEA8,DTD1,D-tyrosyl–tRNA(Tyr) deacylase 1,46.9,2
P78318,IGBP1,Immunoglobulin-binding protein 1,19.5,2
Q16778,H2B2E,Histone H2B type 2-E,34.1,2
A1L0T0,ILVBL,Acetolactate synthase-like protein,9.7,2
Q8NBF6,AVL9,Late secretory pathway protein AVL9 homolog,4.3,2
P56134,ATPK,"ATP synthase subunit f, mitochondrial",34,2
